review_id,customer_name,age,brand,model,price_usd,price_local,currency,exchange_rate_to_usd,rating,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source,Cluster,Cluster_Name
224,472,29,4,16,240.51,23869,5,0.78,2.0,1,6,0,796,True,1,1,1,2,1,0,4,2,Premium Phones
225,36109,46,1,11,751.16,44477,6,83.0,3.0,2,4,2,679,True,5,4,3,4,5,7,3,3,Gaming Phones
226,10680,27,3,9,894.85,12543,3,1.38,4.0,2,2,0,878,True,5,3,2,3,4,5,2,0,Budget Phones
227,45404,38,2,0,586.85,43433,6,83.0,2.0,2,4,2,144,True,1,2,1,2,1,6,3,3,Gaming Phones
228,26106,22,5,1,774.55,27343,5,0.78,2.0,1,6,0,924,True,1,3,2,1,2,2,3,2,Premium Phones
229,12490,33,6,13,637.04,38339,4,0.93,4.0,2,3,1,551,True,5,4,3,2,3,3,2,0,Budget Phones
230,35048,29,2,6,324.52,14703,3,1.38,4.0,2,2,0,530,True,4,5,3,3,2,7,2,0,Budget Phones
231,18986,32,2,6,322.67,18056,2,5.7,5.0,2,1,3,812,False,5,5,4,5,5,3,3,0,Budget Phones
232,33666,32,2,6,469.42,42483,6,83.0,4.0,2,4,2,430,True,3,3,3,5,3,5,1,3,Gaming Phones
233,43466,28,4,15,417.63,36701,4,0.93,1.0,0,3,1,942,True,2,1,1,1,1,2,0,2,Premium Phones
234,28836,21,5,4,717.55,4540,7,1.0,2.0,0,7,0,303,False,2,2,3,1,1,1,1,2,Premium Phones
235,41938,28,6,17,371.69,18345,2,5.7,2.0,0,1,3,491,True,2,1,2,1,1,6,1,2,Premium Phones
236,36595,36,3,8,386.14,41969,6,83.0,3.0,2,4,2,23,False,1,1,1,2,3,3,2,3,Gaming Phones
237,42165,47,2,0,405.26,24738,5,0.78,4.0,2,6,0,851,False,3,2,4,2,2,8,4,1,Mid Range Phones
238,42779,18,4,15,455.95,30105,0,3.67,1.0,0,5,0,361,False,1,1,1,1,3,0,1,2,Premium Phones
239,11800,23,3,8,987.37,28239,5,0.78,4.0,2,6,0,473,True,4,5,2,4,3,2,2,1,Mid Range Phones
240,39097,35,5,2,1092.01,304,7,1.0,4.0,2,7,0,421,True,2,4,2,5,3,6,0,1,Mid Range Phones
241,40472,29,6,17,242.34,1236,7,1.0,5.0,2,7,0,450,True,4,3,5,5,4,6,0,1,Mid Range Phones
242,26649,34,5,1,875.6,39650,4,0.93,2.0,2,3,1,132,True,1,2,2,1,2,5,3,2,Premium Phones
243,16364,26,1,11,712.8,26961,5,0.78,3.0,1,6,0,96,False,3,4,1,2,2,3,1,2,Premium Phones
244,35751,33,1,10,737.16,44391,6,83.0,3.0,2,4,2,855,True,2,2,2,1,3,11,4,3,Gaming Phones
245,37956,35,3,9,790.33,44687,6,83.0,5.0,2,4,2,170,True,5,4,5,5,3,7,1,3,Gaming Phones
246,1309,29,2,14,223.56,8911,1,1.53,3.0,2,0,0,24,True,3,2,4,4,3,5,2,0,Budget Phones
247,13579,33,2,14,562.12,25901,5,0.78,2.0,1,6,0,50,True,1,2,2,1,1,1,3,2,Premium Phones
248,30609,28,2,0,654.37,4115,7,1.0,1.0,0,7,0,856,True,1,2,2,1,1,0,1,2,Premium Phones
249,25956,24,2,0,700.97,44187,6,83.0,1.0,0,4,2,344,True,1,1,1,1,1,1,0,3,Gaming Phones
250,44273,30,6,5,593.69,43495,6,83.0,3.0,2,4,2,909,True,3,4,3,2,4,5,1,3,Gaming Phones
251,10086,36,2,14,455.67,10244,1,1.53,1.0,0,0,0,106,True,1,1,1,1,1,0,4,2,Premium Phones
252,29832,19,6,13,446.27,30040,0,3.67,3.0,2,5,0,1088,False,1,1,3,4,3,3,4,0,Budget Phones
253,44145,31,4,16,331.65,9433,1,1.53,3.0,2,0,0,920,False,3,3,3,4,2,5,4,0,Budget Phones
254,27809,39,0,20,1237.91,28900,5,0.78,2.0,0,6,0,734,True,2,1,1,1,3,2,1,2,Premium Phones
255,15263,41,3,7,995.18,40207,4,0.93,4.0,2,3,1,549,True,5,4,3,2,2,8,4,0,Budget Phones
256,30413,20,5,4,637.585,8249,1,1.53,5.0,2,0,0,1005,True,4,4,5,5,5,7,2,0,Budget Phones
257,14109,37,1,11,961.15,40042,4,0.93,3.0,2,3,1,1047,True,4,3,3,2,2,4,4,0,Budget Phones
258,31771,30,3,7,403.04,24726,5,0.78,5.0,2,6,0,91,False,4,5,2,4,4,6,4,1,Mid Range Phones
259,8864,40,0,18,755.52,4775,7,1.0,3.0,2,7,0,1063,True,2,3,3,2,3,7,0,1,Mid Range Phones
260,26683,41,0,18,917.56,33062,0,3.67,3.0,2,5,0,921,True,4,2,3,2,4,4,1,0,Budget Phones
261,5488,32,1,12,998.91,7736,1,1.53,1.0,0,0,0,774,True,2,1,1,1,1,0,3,2,Premium Phones
262,30390,30,0,19,637.585,28710,5,0.78,1.0,0,6,0,1082,False,1,1,1,1,1,2,1,2,Premium Phones
263,19200,32,3,9,411.73,29797,0,3.67,4.0,2,5,0,46,True,5,4,3,5,3,5,4,0,Budget Phones
264,11618,40,5,3,978.49,28199,5,0.78,1.0,1,6,0,441,True,1,1,2,1,2,1,4,2,Premium Phones
265,18123,33,0,21,927.63,7420,1,1.53,5.0,2,0,0,307,False,4,4,5,4,4,1,3,0,Budget Phones
266,10193,36,4,15,425.95,10045,1,1.53,4.0,2,0,0,272,True,2,5,3,3,2,8,3,0,Budget Phones
267,13693,27,2,0,621.04,16752,3,1.38,3.0,1,2,0,574,True,1,4,2,4,2,2,0,2,Premium Phones
268,18240,29,3,9,428.29,24904,5,0.78,4.0,1,6,0,177,True,4,3,3,2,4,3,4,1,Mid Range Phones
269,28404,39,4,16,348.3,18200,2,5.7,4.0,2,1,3,647,True,5,2,5,3,4,6,4,0,Budget Phones
270,19528,35,4,15,637.585,34612,0,3.67,4.0,2,5,0,637,True,3,5,5,4,5,4,0,0,Budget Phones
271,20483,25,4,15,561.37,25896,5,0.78,3.0,2,6,0,987,False,2,1,2,3,4,5,0,1,Mid Range Phones
272,13370,35,5,2,1340.88,23427,5,0.78,3.0,2,6,0,677,False,3,3,3,5,4,5,3,1,Mid Range Phones
273,30878,38,3,7,988.64,40174,4,0.93,4.0,2,3,1,140,True,3,2,2,5,4,4,0,0,Budget Phones
274,26964,18,3,8,883.32,39686,4,0.93,1.0,0,3,1,470,True,2,1,2,1,2,4,3,2,Premium Phones
275,19823,49,1,10,863.05,27729,5,0.78,5.0,2,6,0,900,False,5,5,3,5,4,3,0,1,Mid Range Phones
276,41177,32,0,19,1009.37,28,7,1.0,4.0,2,7,0,845,True,1,1,3,3,4,2,0,1,Mid Range Phones
277,26873,40,6,13,486.93,18516,6,83.0,3.0,1,4,2,303,True,3,1,2,3,2,1,2,3,Gaming Phones
278,41861,22,6,17,261.64,17752,2,5.7,4.0,2,1,3,493,True,2,4,1,5,5,3,1,0,Budget Phones
279,44385,36,5,4,735.37,20962,2,5.7,5.0,2,1,3,752,True,4,3,4,4,5,5,0,0,Budget Phones
280,30508,30,5,2,749.94,6525,1,1.53,2.0,1,0,0,447,True,2,1,1,2,1,2,2,2,Premium Phones
281,34564,32,1,10,938.52,5649,7,1.0,5.0,2,7,0,878,True,5,5,5,4,4,6,2,1,Mid Range Phones
282,383,24,6,17,266.5,24003,5,0.78,3.0,2,6,0,804,True,1,2,5,1,1,6,4,1,Mid Range Phones
283,25641,23,2,14,645.36,18516,2,5.7,5.0,2,1,3,1068,False,3,5,5,5,5,4,0,0,Budget Phones
284,20978,18,4,16,431.71,15370,3,1.38,5.0,2,2,0,722,False,4,5,5,4,3,4,4,0,Budget Phones
285,30566,31,6,5,648.29,31589,0,3.67,5.0,2,5,0,852,False,5,5,5,4,5,3,0,0,Budget Phones
286,19660,18,6,17,353.21,14846,3,1.38,3.0,1,2,0,610,True,4,2,3,1,3,1,2,2,Premium Phones
287,38081,41,6,13,605.93,31319,0,3.67,5.0,2,5,0,1027,False,4,5,5,5,5,5,4,0,Budget Phones
288,26577,25,5,2,1297.39,8470,1,1.53,4.0,2,0,0,500,True,3,4,5,2,4,8,1,0,Budget Phones
289,6397,27,1,10,969.13,12881,3,1.38,2.0,1,2,0,439,True,3,2,1,2,1,3,4,2,Premium Phones
290,25114,35,1,11,743.2,38986,4,0.93,4.0,2,3,1,473,True,3,3,4,4,4,5,1,0,Budget Phones
291,35629,18,6,5,443.09,10158,1,1.53,3.0,2,0,0,331,True,3,3,3,2,3,7,3,0,Budget Phones
292,9795,33,1,10,571.97,19868,2,5.7,4.0,2,1,3,205,True,4,5,2,4,4,7,3,0,Budget Phones
293,3860,28,4,16,546.68,30820,0,3.67,4.0,2,5,0,652,True,5,3,2,3,4,8,0,0,Budget Phones
294,36778,20,5,2,1238.85,8353,1,1.53,3.0,1,0,0,539,False,4,3,3,2,2,1,2,0,Budget Phones
295,10620,37,1,11,1076.85,33670,0,3.67,1.0,1,5,0,992,True,1,1,1,1,1,2,1,2,Premium Phones
296,33336,40,3,9,573.66,3491,7,1.0,4.0,2,7,0,719,True,3,5,5,3,3,7,1,1,Mid Range Phones
297,17690,21,1,11,751.38,39028,4,0.93,5.0,2,3,1,93,True,2,5,5,4,4,3,0,0,Budget Phones
298,2017,22,6,17,657.5,20489,2,5.7,1.0,0,1,3,918,True,1,1,1,1,1,2,1,2,Premium Phones
299,22980,25,5,3,1021.33,33498,0,3.67,2.0,1,5,0,48,True,1,3,3,1,3,1,3,2,Premium Phones
300,12521,29,6,13,589.02,31180,0,3.67,4.0,2,5,0,1010,True,4,4,2,4,3,1,0,0,Budget Phones
301,5189,40,3,7,612.26,31361,0,3.67,4.0,2,5,0,369,True,2,3,4,2,3,5,3,0,Budget Phones
302,28075,19,6,13,676.7,6105,1,1.53,3.0,2,0,0,458,True,1,2,2,2,3,2,2,2,Premium Phones
303,25509,43,1,11,1045.66,13192,3,1.38,4.0,2,2,0,296,True,4,3,4,3,4,8,3,0,Budget Phones
304,3131,34,3,9,605.66,16668,3,1.38,4.0,2,2,0,990,True,3,3,3,5,4,4,0,0,Budget Phones
305,17440,28,2,14,426.42,36747,4,0.93,4.0,2,3,1,872,True,3,2,3,4,3,4,0,0,Budget Phones
306,21077,32,6,5,669.03,6061,1,1.53,2.0,0,0,0,481,True,2,1,1,1,3,1,1,2,Premium Phones
307,18032,26,3,9,879.35,39672,4,0.93,4.0,2,3,1,951,True,3,2,5,5,3,5,0,0,Budget Phones
308,16729,18,3,7,924.39,39873,4,0.93,5.0,2,3,1,1050,True,5,5,4,4,3,2,0,0,Budget Phones
309,13405,27,5,1,637.585,42606,6,83.0,1.0,0,4,2,520,True,1,1,1,2,1,1,1,3,Gaming Phones
310,5629,19,0,20,832.98,6980,1,1.53,2.0,0,0,0,646,True,1,1,3,2,2,0,3,2,Premium Phones
311,2092,21,0,18,905.65,21845,2,5.7,5.0,2,1,3,465,True,4,5,5,4,4,8,2,0,Budget Phones
312,20252,43,3,9,866.06,45020,6,83.0,1.0,0,4,2,593,True,1,1,1,1,1,2,1,3,Gaming Phones
313,12106,34,5,4,1148.96,28745,5,0.78,3.0,2,6,0,645,True,3,4,2,2,2,9,3,1,Mid Range Phones
314,18419,37,4,16,367.63,41853,6,83.0,5.0,2,4,2,627,True,3,5,5,5,4,7,1,3,Gaming Phones
315,6015,24,3,9,933.31,33137,0,3.67,5.0,2,5,0,631,False,3,5,5,4,5,4,3,0,Budget Phones
316,23365,51,2,14,299.3,29142,0,3.67,2.0,1,5,0,337,False,2,1,1,1,1,4,2,2,Premium Phones
317,11163,31,5,4,1119.25,34903,4,0.93,1.0,0,3,1,690,True,1,1,3,2,1,5,2,2,Premium Phones
318,38320,41,1,10,855.03,12333,3,1.38,4.0,2,2,0,883,False,5,3,5,1,4,4,0,0,Budget Phones
319,26235,25,3,8,633.56,20319,2,5.7,1.0,1,1,3,578,False,1,1,1,1,1,1,4,2,Premium Phones
320,35190,21,3,8,709.33,44242,6,83.0,2.0,1,4,2,486,True,1,2,2,1,2,2,2,3,Gaming Phones
321,13474,23,3,9,419.0,42161,6,83.0,1.0,0,4,2,822,True,2,1,1,1,2,1,1,3,Gaming Phones
322,2973,46,4,15,196.77,34461,0,3.67,4.0,2,5,0,698,True,5,2,2,3,3,8,0,0,Budget Phones
323,16335,39,4,16,371.37,1898,7,1.0,3.0,2,7,0,542,True,3,2,2,2,3,6,3,1,Mid Range Phones
324,31877,43,5,4,416.03,24807,5,0.78,2.0,0,6,0,813,True,1,2,1,2,2,0,0,2,Premium Phones
325,5244,27,6,13,490.86,15793,3,1.38,3.0,1,2,0,917,True,3,3,2,3,2,4,1,2,Premium Phones
326,32016,35,1,11,953.87,7529,1,1.53,3.0,2,0,0,568,True,1,2,2,1,2,3,0,2,Premium Phones
327,12203,30,1,12,961.44,28132,5,0.78,4.0,2,6,0,1095,False,3,3,4,4,4,8,4,1,Mid Range Phones
328,24503,42,0,18,1450.54,34375,0,3.67,3.0,2,5,0,1069,False,1,3,2,2,3,7,4,0,Budget Phones
329,25517,32,5,4,1201.84,33963,0,3.67,4.0,2,5,0,403,True,5,3,5,2,5,2,4,0,Budget Phones
330,9835,18,4,15,379.21,18396,2,5.7,4.0,2,1,3,229,True,2,4,3,5,5,4,0,0,Budget Phones
331,27106,26,0,19,1253.38,22913,2,5.7,2.0,1,1,3,252,True,1,2,2,2,2,4,4,2,Premium Phones
332,35546,22,0,20,1473.36,40915,6,83.0,4.0,1,4,2,640,True,3,1,5,3,4,2,3,3,Gaming Phones
333,45471,18,2,14,783.11,21238,2,5.7,3.0,2,1,3,108,True,3,4,3,3,4,3,4,0,Budget Phones
334,26222,29,6,17,669.96,26663,5,0.78,3.0,2,6,0,596,True,3,4,2,3,2,2,4,1,Mid Range Phones
335,2351,18,6,13,210.92,23739,5,0.78,2.0,1,6,0,330,True,1,3,1,2,1,3,2,2,Premium Phones
336,1280,30,6,13,507.53,19297,2,5.7,3.0,0,1,3,399,False,4,2,3,2,4,1,3,2,Premium Phones
337,11820,31,6,5,699.4,26882,5,0.78,3.0,2,6,0,827,False,2,1,1,3,2,6,1,2,Premium Phones
338,5089,30,0,20,1348.55,40737,6,83.0,1.0,0,4,2,830,True,1,2,1,1,1,2,0,3,Gaming Phones
339,13530,29,0,20,1481.97,40927,6,83.0,4.0,0,4,2,816,True,4,2,4,5,5,1,3,3,Gaming Phones
340,19871,29,1,12,637.585,44230,6,83.0,4.0,2,4,2,983,True,5,4,5,5,3,4,0,3,Gaming Phones
341,9195,29,3,7,771.39,18516,1,1.53,4.0,2,0,0,11,False,5,4,4,2,4,4,0,0,Budget Phones
342,17015,22,5,4,1267.06,35208,4,0.93,3.0,2,3,1,548,True,3,3,4,5,5,3,0,0,Budget Phones
343,27175,18,4,15,342.24,18168,2,5.7,4.0,2,1,3,823,True,2,3,2,1,4,4,2,0,Budget Phones
344,29003,45,4,16,637.585,10298,1,1.53,4.0,2,0,0,943,True,4,4,3,2,3,3,4,0,Budget Phones
345,16871,31,5,4,637.585,11821,3,1.38,2.0,1,2,0,858,False,1,1,1,1,1,3,3,2,Premium Phones
346,44655,28,2,6,680.08,44066,6,83.0,5.0,2,4,2,808,False,4,5,3,5,5,4,0,3,Gaming Phones
347,15586,20,1,12,920.94,21905,2,5.7,3.0,2,1,3,654,True,4,3,3,2,2,7,1,0,Budget Phones
348,34945,27,6,5,575.9,3513,7,1.0,1.0,2,7,0,777,False,1,1,1,1,1,2,1,2,Premium Phones
349,43130,24,3,9,501.36,18516,6,83.0,3.0,2,4,2,1023,False,1,3,2,1,3,4,0,3,Gaming Phones
350,25396,48,4,15,450.44,30067,0,3.67,2.0,0,5,0,759,True,2,3,1,2,1,0,1,2,Premium Phones
351,44837,31,5,1,835.01,5191,7,1.0,3.0,2,7,0,1079,True,3,3,1,5,3,4,3,1,Mid Range Phones
352,20988,25,6,17,224.65,8919,1,1.53,3.0,2,0,0,319,True,2,3,2,4,3,5,2,0,Budget Phones
353,17289,28,3,9,998.49,7734,1,1.53,4.0,2,0,0,181,True,4,4,5,5,4,4,4,0,Budget Phones
354,3204,23,2,6,695.83,17253,3,1.38,2.0,1,2,0,396,True,1,1,1,2,2,2,4,2,Premium Phones
355,22169,26,2,0,783.54,27399,5,0.78,2.0,2,6,0,302,True,3,3,1,2,1,5,0,2,Premium Phones
356,33484,39,1,10,775.58,21194,2,5.7,4.0,2,1,3,456,True,4,3,2,4,2,5,3,0,Budget Phones
357,32848,18,6,13,621.86,16757,3,1.38,4.0,2,2,0,516,True,4,3,2,4,3,3,4,0,Budget Phones
358,14319,24,4,16,200.58,34478,0,3.67,2.0,1,5,0,742,True,2,3,1,2,3,3,3,2,Premium Phones
359,24925,21,5,4,752.48,27205,5,0.78,4.0,2,6,0,629,True,2,4,5,5,4,5,1,1,Mid Range Phones
360,45324,30,2,14,388.5,41985,6,83.0,2.0,0,4,2,315,True,1,2,1,1,1,2,3,3,Gaming Phones
361,35896,30,0,18,815.39,44816,6,83.0,3.0,1,4,2,14,True,3,2,2,2,3,2,1,3,Gaming Phones
362,6277,19,1,10,743.28,32204,0,3.67,3.0,0,5,0,76,True,1,3,1,3,2,2,0,2,Premium Phones
363,33625,29,6,17,528.28,42918,6,83.0,2.0,0,4,2,1011,True,1,3,1,1,1,1,2,3,Gaming Phones
364,36740,25,0,20,804.26,27485,5,0.78,2.0,1,6,0,867,True,3,2,4,3,3,2,3,1,Mid Range Phones
365,15722,32,5,2,855.57,7073,1,1.53,2.0,0,0,0,743,True,3,3,1,2,1,4,4,2,Premium Phones
366,33084,33,6,13,418.88,15266,3,1.38,4.0,2,2,0,657,True,4,3,3,4,3,4,1,0,Budget Phones
367,14876,26,4,15,337.63,1735,7,1.0,3.0,1,7,0,700,True,3,1,4,1,2,3,4,1,Mid Range Phones
368,31113,30,0,19,1230.29,28885,5,0.78,2.0,0,6,0,770,False,2,1,2,1,1,0,2,2,Premium Phones
369,15031,27,1,12,663.03,43958,6,83.0,1.0,0,4,2,543,False,1,2,1,1,1,4,0,3,Gaming Phones
370,14775,43,6,5,565.94,43260,6,83.0,3.0,2,4,2,972,False,1,2,2,3,3,9,4,3,Gaming Phones
371,16363,23,4,15,240.61,23871,5,0.78,3.0,2,6,0,975,False,2,4,1,3,2,2,0,1,Mid Range Phones
372,19109,41,5,4,419.97,2224,7,1.0,3.0,1,7,0,883,True,1,2,2,2,4,3,0,1,Mid Range Phones
373,16376,34,2,6,326.46,9403,1,1.53,3.0,2,0,0,934,True,3,4,5,5,4,6,1,0,Budget Phones
374,7150,47,1,10,1050.05,7928,1,1.53,1.0,0,0,0,514,True,1,1,3,1,1,2,1,2,Premium Phones
375,45889,51,3,7,968.97,22141,2,5.7,5.0,2,1,3,23,True,4,4,5,4,5,5,4,0,Budget Phones
376,15983,36,6,17,458.64,10263,1,1.53,4.0,2,0,0,649,True,2,4,2,4,3,6,0,0,Budget Phones
377,6006,41,4,16,594.97,3691,7,1.0,5.0,2,7,0,128,True,4,4,4,3,3,1,1,1,Mid Range Phones
378,31669,34,0,21,1360.35,23470,5,0.78,3.0,2,6,0,728,True,2,2,3,1,3,10,2,1,Mid Range Phones
379,9004,35,3,8,958.72,5739,7,1.0,1.0,0,7,0,85,True,1,1,1,1,3,1,2,2,Premium Phones
380,35729,37,0,18,637.585,948,7,1.0,5.0,2,7,0,154,True,5,5,5,5,4,4,0,1,Mid Range Phones
381,37015,20,1,11,959.09,5741,7,1.0,4.0,2,7,0,943,True,4,3,2,4,4,6,1,1,Mid Range Phones
382,42872,31,1,10,772.97,6668,1,1.53,3.0,1,0,0,181,True,1,2,3,4,2,1,4,2,Premium Phones
383,34757,32,2,0,254.43,14355,3,1.38,4.0,2,2,0,947,True,2,5,3,4,2,5,3,0,Budget Phones
384,12749,40,5,2,827.54,39432,4,0.93,5.0,2,3,1,685,True,5,5,4,5,5,8,3,0,Budget Phones
385,4584,34,6,5,366.65,18321,2,5.7,3.0,2,1,3,266,True,2,4,2,2,2,2,2,0,Budget Phones
386,25235,18,3,8,560.04,30935,0,3.67,4.0,2,5,0,350,True,4,4,3,2,3,5,3,0,Budget Phones
387,22846,18,3,8,622.31,20228,2,5.7,3.0,1,1,3,790,True,3,2,3,2,4,2,2,0,Budget Phones
388,35790,36,6,5,289.26,18516,2,5.7,3.0,2,1,3,811,True,2,1,3,4,4,4,0,0,Budget Phones
389,2967,36,4,15,181.65,34429,0,3.67,2.0,0,5,0,1046,False,1,2,1,1,3,1,2,2,Premium Phones
390,41580,36,3,7,361.72,29450,0,3.67,3.0,2,5,0,791,True,2,4,3,1,2,4,2,0,Budget Phones
391,9001,36,2,6,492.42,10494,1,1.53,3.0,1,0,0,692,True,2,3,2,3,2,1,0,2,Premium Phones
392,14952,18,5,3,772.31,32362,0,3.67,4.0,2,5,0,879,True,3,3,4,4,5,4,1,0,Budget Phones
393,7428,39,2,6,556.1,30903,0,3.67,3.0,2,5,0,143,True,3,4,2,3,3,3,4,0,Budget Phones
394,40395,21,4,16,566.42,19814,2,5.7,3.0,1,1,3,798,False,1,1,1,1,1,2,4,2,Premium Phones
395,6101,18,1,11,981.9,22212,2,5.7,3.0,2,1,3,232,True,3,2,2,3,2,7,2,0,Budget Phones
396,7544,34,4,15,253.29,18516,7,1.0,4.0,2,7,0,687,True,5,4,4,4,3,6,0,1,Mid Range Phones
397,3933,18,0,20,1071.05,7995,1,1.53,5.0,2,0,0,370,True,5,5,4,5,5,4,2,0,Budget Phones
398,9927,52,5,1,1328.37,34204,0,3.67,5.0,2,5,0,750,True,5,3,5,5,4,6,0,0,Budget Phones
399,5803,35,4,15,544.44,10915,1,1.53,4.0,2,0,0,720,True,3,2,3,4,3,7,4,0,Budget Phones
400,21820,43,0,19,1000.95,28298,5,0.78,3.0,2,6,0,582,True,4,4,1,2,4,5,4,1,Mid Range Phones
401,7463,36,1,11,870.86,7139,1,1.53,2.0,2,0,0,798,True,1,2,1,1,2,3,4,2,Premium Phones
402,13351,37,3,8,649.46,38424,4,0.93,5.0,2,3,1,890,True,3,5,5,4,4,4,2,0,Budget Phones
403,7358,31,4,15,397.65,24686,5,0.78,5.0,2,6,0,11,True,5,5,5,4,4,5,2,1,Mid Range Phones
404,2301,34,1,11,598.56,31258,0,3.67,4.0,2,5,0,305,True,4,4,3,4,4,2,3,0,Budget Phones
405,1439,33,4,16,373.04,18355,2,5.7,4.0,1,1,3,133,True,4,2,3,3,4,3,3,0,Budget Phones
406,29387,37,6,13,420.3,18664,2,5.7,3.0,0,1,3,223,True,2,2,1,1,1,2,3,2,Premium Phones
407,17289,25,3,7,578.95,3546,7,1.0,1.0,0,7,0,166,True,1,1,1,1,1,1,0,2,Premium Phones
408,26997,22,5,2,637.585,6015,1,1.53,4.0,2,0,0,494,True,4,5,4,5,4,3,4,0,Budget Phones
409,17115,25,1,10,817.72,6903,1,1.53,4.0,2,0,0,843,True,4,4,3,3,5,6,0,0,Budget Phones
410,36721,38,0,21,732.87,6429,1,1.53,4.0,2,0,0,176,False,2,3,4,5,4,7,4,0,Budget Phones
411,8356,18,1,10,855.5,5289,7,1.0,4.0,2,7,0,94,True,3,4,5,3,2,4,4,1,Mid Range Phones
412,9037,23,0,18,720.67,6356,1,1.53,3.0,2,0,0,330,True,5,4,4,5,5,8,3,0,Budget Phones
413,12811,23,1,11,1007.2,22319,2,5.7,2.0,1,1,3,377,True,1,2,3,1,2,1,3,2,Premium Phones
414,2453,37,1,12,545.25,30804,0,3.67,4.0,2,5,0,91,True,4,5,3,4,3,4,4,0,Budget Phones
415,36676,23,1,12,801.67,6824,1,1.53,2.0,2,0,0,491,True,4,2,1,3,1,5,4,2,Premium Phones
416,37051,34,1,10,752.15,32252,0,3.67,2.0,1,5,0,896,True,2,1,1,2,2,2,4,2,Premium Phones
417,40631,29,6,17,534.58,3145,7,1.0,3.0,2,7,0,1000,True,3,2,1,2,4,3,3,1,Mid Range Phones
418,43345,53,3,8,948.49,39982,4,0.93,2.0,1,3,1,426,True,2,3,1,1,2,0,4,2,Premium Phones
419,2671,26,1,10,822.12,32606,0,3.67,2.0,0,5,0,883,True,1,2,1,2,2,1,2,2,Premium Phones
420,14345,43,2,14,443.82,10163,1,1.53,2.0,2,0,0,927,True,2,2,1,2,3,6,4,2,Premium Phones
421,26082,21,1,12,1044.12,22435,2,5.7,2.0,1,1,3,657,False,2,2,2,1,1,4,3,2,Premium Phones
422,6661,24,3,8,912.25,33032,0,3.67,3.0,2,5,0,1025,False,2,1,2,2,2,7,1,2,Premium Phones
423,38982,21,6,17,572.22,16437,3,1.38,4.0,2,2,0,971,False,3,4,4,4,4,6,0,0,Budget Phones
424,15049,22,4,16,336.52,24325,5,0.78,3.0,2,6,0,387,True,3,2,3,4,3,8,3,1,Mid Range Phones
425,20803,35,2,0,381.66,9727,1,1.53,5.0,2,0,0,1014,True,5,4,5,5,4,4,3,0,Budget Phones
426,17856,21,3,7,887.93,39706,4,0.93,4.0,2,3,1,1095,False,4,3,3,2,3,5,0,0,Budget Phones
427,11611,32,4,15,280.01,24069,5,0.78,2.0,0,6,0,139,False,2,1,1,2,2,1,3,2,Premium Phones
428,18117,32,4,15,180.6,14050,3,1.38,3.0,2,2,0,495,False,4,2,2,2,2,6,4,0,Budget Phones
429,25716,18,6,17,635.01,38323,4,0.93,2.0,1,3,1,1011,True,2,1,2,1,1,2,1,2,Premium Phones
430,44369,31,6,13,564.62,37782,4,0.93,1.0,0,3,1,1010,False,2,1,1,1,1,1,2,2,Premium Phones
431,25801,20,1,12,1076.97,263,7,1.0,4.0,2,7,0,821,False,3,2,5,3,3,3,4,1,Mid Range Phones
432,12539,19,6,17,206.41,17475,2,5.7,4.0,1,1,3,276,True,3,4,4,5,1,4,2,0,Budget Phones
433,8531,28,3,7,488.8,25333,5,0.78,3.0,1,6,0,465,True,3,2,2,1,1,3,1,2,Premium Phones
434,36388,26,0,19,768.33,18516,0,3.67,2.0,0,5,0,1042,False,1,4,1,3,1,3,3,2,Premium Phones
435,44506,21,6,5,654.5,43905,6,83.0,2.0,0,4,2,616,False,1,1,2,1,2,0,3,3,Gaming Phones
436,10324,27,4,16,440.4,25004,5,0.78,4.0,2,6,0,1016,True,5,3,3,3,4,6,2,1,Mid Range Phones
437,4875,37,0,21,986.58,28237,5,0.78,2.0,2,6,0,455,True,1,1,1,1,1,4,3,2,Premium Phones
438,30810,23,6,13,408.04,2130,7,1.0,2.0,0,7,0,22,True,1,1,1,2,1,3,1,2,Premium Phones
439,38608,31,5,1,610.28,31349,0,3.67,2.0,1,5,0,107,True,3,1,2,3,1,1,1,2,Premium Phones
440,33265,40,2,6,768.57,27316,5,0.78,4.0,2,6,0,314,True,3,2,3,4,4,4,1,1,Mid Range Phones
441,44944,18,4,15,276.04,1402,7,1.0,1.0,0,7,0,142,False,1,1,2,2,1,3,3,2,Premium Phones
442,11872,44,6,17,263.23,23984,5,0.78,2.0,2,6,0,519,True,1,1,1,1,2,2,4,2,Premium Phones
443,36911,18,6,5,574.34,16457,3,1.38,2.0,0,2,0,702,True,1,2,1,1,1,4,4,2,Premium Phones
444,2154,34,2,0,572.9,3483,7,1.0,4.0,2,7,0,254,True,3,3,5,4,1,0,0,1,Mid Range Phones
445,34464,23,4,16,281.32,9172,1,1.53,5.0,2,0,0,381,True,4,4,5,5,4,8,4,0,Budget Phones
446,14685,34,3,7,989.81,5903,7,1.0,4.0,2,7,0,109,True,3,4,2,2,5,8,1,1,Mid Range Phones
447,5124,18,2,14,759.59,39092,4,0.93,4.0,2,3,1,419,True,4,5,3,4,2,8,2,0,Budget Phones
448,6950,18,4,15,432.4,15376,3,1.38,4.0,2,2,0,962,True,3,3,2,5,2,3,4,0,Budget Phones
